,source_uid,source_bid,source_name,source_class,source_type,target_uid,target_bid,target_name,target_class,target_type,target_muscle,syn_count,eff_weight
7979,11648,18411,IN08B065,intrinsic,acetylcholine,16916,12474,MNhl28,motor,glutamate,Acc. ti flexor,21,21
7980,11648,18411,IN08B065,intrinsic,acetylcholine,620,13069,MNhl22,motor,glutamate,Sternotrochanter,14,14
7981,11648,18411,IN08B065,intrinsic,acetylcholine,5505,13170,MNhl24,motor,glutamate,Acc. ti flexor,8,8
7982,11648,18411,IN08B065,intrinsic,acetylcholine,22697,13434,MNhl18,motor,glutamate,Tergotr.,12,12
7983,11648,18411,IN08B065,intrinsic,acetylcholine,12901,14095,MNad34,motor,glutamate,abdomen A2,11,11
7984,11648,18411,IN08B065,intrinsic,acetylcholine,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,7,7
7985,11648,18411,IN08B065,intrinsic,acetylcholine,22801,16495,MNml26,motor,glutamate,Acc. ti flexor,9,9
7986,11648,18411,IN08B065,intrinsic,acetylcholine,16564,19260,MNhl25,motor,glutamate,Acc. ti flexor,6,6
7987,11648,18411,IN08B065,intrinsic,acetylcholine,17884,22175,MNwm01,motor,glutamate,TTM,7,7
7988,11648,18411,IN08B065,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,15,15
7989,11648,18411,IN08B065,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,13,13
7990,11659,18575,IN06B070,intrinsic,gaba,3235,10778,MNwm31,motor,gaba,tp1,7,-7
7991,11659,18575,IN06B070,intrinsic,gaba,10635,13740,MNhl64,motor,acetylcholine,hind leg,5,-5
7992,11694,16404,INXXX227,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,8,8
7993,11694,16404,INXXX227,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,78,78
7994,11694,16404,INXXX227,intrinsic,acetylcholine,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,52,52
7995,11694,16404,INXXX227,intrinsic,acetylcholine,7610,16903,MNhl14,motor,glutamate,Acc. tr flexor,7,7
7996,11718,24197,IN16B085,intrinsic,glutamate,16520,10462,MNhl41,motor,glutamate,Ti extensor,87,-87
7997,11718,24197,IN16B085,intrinsic,glutamate,7954,13006,MNhl39,motor,glutamate,Ti extensor,80,-80
7998,11718,24197,IN16B085,intrinsic,glutamate,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,11,-11
7999,11718,24197,IN16B085,intrinsic,glutamate,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,7,-7
8000,11735,157429,IN21A051,intrinsic,glutamate,10125,11813,MNhl02,motor,glutamate,hind leg,63,-63
8001,11735,157429,IN21A051,intrinsic,glutamate,9202,12756,MNad35,motor,glutamate,abdomen A2,6,-6
8002,11735,157429,IN21A051,intrinsic,glutamate,9492,152642,MNhl08,motor,glutamate,Sternotrochanter,33,-33
8003,11735,157429,IN21A051,intrinsic,glutamate,4427,157432,MNhl22,motor,glutamate,Sternotrochanter,12,-12
8004,11735,157429,IN21A051,intrinsic,glutamate,23213,157503,MNhl08,motor,glutamate,Sternotrochanter,11,-11
8005,11735,157429,IN21A051,intrinsic,glutamate,6007,159762,MNhl18,motor,glutamate,Tergotr.,32,-32
8006,11735,157429,IN21A051,intrinsic,glutamate,11724,221983,MNhl01,motor,glutamate,hind leg,6,-6
8007,11738,21704,INXXX053,intrinsic,glutamate,10125,11813,MNhl02,motor,glutamate,hind leg,5,-5
8008,11738,21704,INXXX053,intrinsic,glutamate,17840,12585,MNhl40,motor,glutamate,Ti flexor,17,-17
8009,11738,21704,INXXX053,intrinsic,glutamate,20196,14226,MNhl24,motor,acetylcholine,Acc. ti flexor,18,-18
8010,11738,21704,INXXX053,intrinsic,glutamate,11041,14343,MNhl15,motor,glutamate,ltm2-femur,10,-10
8011,11738,21704,INXXX053,intrinsic,glutamate,16473,14468,MNhl40,motor,glutamate,Ti flexor,20,-20
8012,11738,21704,INXXX053,intrinsic,glutamate,22429,23117,MNhl05,motor,glutamate,Tr flexor,18,-18
8013,11738,21704,INXXX053,intrinsic,glutamate,15400,24668,MNhl12,motor,glutamate,Tr flexor,5,-5
8014,11738,21704,INXXX053,intrinsic,glutamate,13212,25599,MNhl63,motor,glutamate,hind leg,5,-5
8015,11738,21704,INXXX053,intrinsic,glutamate,11307,25885,MNhl25,motor,gaba,Acc. ti flexor,11,-11
8016,11738,21704,INXXX053,intrinsic,glutamate,6295,35407,MNhl70,motor,glutamate,hind leg,6,-6
8017,11738,21704,INXXX053,intrinsic,glutamate,4697,102123,MNhl29,motor,glutamate,hind leg,18,-18
8018,11738,21704,INXXX053,intrinsic,glutamate,3002,158889,MNhl15,motor,glutamate,ltm2-femur,7,-7
8019,11738,21704,INXXX053,intrinsic,glutamate,22049,163009,MNhl73,motor,glutamate,hind leg,5,-5
8020,11738,21704,INXXX053,intrinsic,glutamate,6434,176866,MNhl28,motor,glutamate,Acc. ti flexor,15,-15
8021,11739,12764,IN17A007,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,37,37
8022,11739,12764,IN17A007,intrinsic,acetylcholine,9629,10866,MNhl37,motor,glutamate,Tr extensor,32,32
8023,11739,12764,IN17A007,intrinsic,acetylcholine,3879,10968,MNhl68,motor,glutamate,hind leg,5,5
8024,11739,12764,IN17A007,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,121,121
8025,11739,12764,IN17A007,intrinsic,acetylcholine,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,15,15
8026,11739,12764,IN17A007,intrinsic,acetylcholine,5282,11480,MNhl67,motor,glutamate,hind leg,14,14
8027,11739,12764,IN17A007,intrinsic,acetylcholine,7954,13006,MNhl39,motor,glutamate,Ti extensor,19,19
8028,11739,12764,IN17A007,intrinsic,acetylcholine,620,13069,MNhl22,motor,glutamate,Sternotrochanter,94,94
8029,11739,12764,IN17A007,intrinsic,acetylcholine,13750,13144,MNhl65,motor,glutamate,hind leg,11,11
8030,11739,12764,IN17A007,intrinsic,acetylcholine,22697,13434,MNhl18,motor,glutamate,Tergotr.,17,17
8031,11739,12764,IN17A007,intrinsic,acetylcholine,2319,15735,MNhl01,motor,glutamate,hind leg,11,11
8032,11739,12764,IN17A007,intrinsic,acetylcholine,11531,17947,MNhl34,motor,glutamate,Sternal posterior rotator,7,7
8033,11739,12764,IN17A007,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,118,118
8034,11739,12764,IN17A007,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,29,29
8035,11739,12764,IN17A007,intrinsic,acetylcholine,2388,154133,MNhl06,motor,glutamate,Sternal posterior rotator,12,12
8036,11739,12764,IN17A007,intrinsic,acetylcholine,4176,165340,MNhl09,motor,glutamate,Tr extensor,7,7
8037,11741,100310,IN06B066,intrinsic,gaba,12036,10014,MNwm20,motor,gaba,DLM c-f,56,-56
8038,11741,100310,IN06B066,intrinsic,gaba,19039,10074,MNwm19,motor,acetylcholine,"DLM a, b",13,-13
8039,11741,100310,IN06B066,intrinsic,gaba,23518,10088,MNwm20,motor,glutamate,DLM c-f,66,-66
8040,11741,100310,IN06B066,intrinsic,gaba,9467,10178,MNwm36,motor,glutamate,wing,10,-10
8041,11741,100310,IN06B066,intrinsic,gaba,21374,10361,MNwm20,motor,unknown,DLM c-f,14,-14
8042,11741,100310,IN06B066,intrinsic,gaba,3512,10589,MNwm19,motor,glutamate,"DLM a, b",80,-80
8043,11741,100310,IN06B066,intrinsic,gaba,19699,10592,MNwm20,motor,glutamate,DLM c-f,42,-42
8044,11741,100310,IN06B066,intrinsic,gaba,2927,10669,MNwm21,motor,unknown,DVM 1a-c,19,-19
8045,11741,100310,IN06B066,intrinsic,gaba,22290,10892,MNwm20,motor,unknown,DLM c-f,42,-42
8046,11741,100310,IN06B066,intrinsic,gaba,17060,11663,MNwm15,motor,gaba,"DVM 2a, b",19,-19
8047,11741,100310,IN06B066,intrinsic,gaba,9186,12330,MNwm21,motor,glutamate,DVM 1a-c,13,-13
8048,11741,100310,IN06B066,intrinsic,gaba,11858,13228,MNwm15,motor,acetylcholine,"DVM 3a, b",18,-18
8049,11741,100310,IN06B066,intrinsic,gaba,9288,13586,MNwm15,motor,glutamate,"DVM 3a, b",9,-9
8050,11741,100310,IN06B066,intrinsic,gaba,16741,14017,MNwm21,motor,unknown,DVM 1a-c,15,-15
8051,11741,100310,IN06B066,intrinsic,gaba,14548,16559,MNwm15,motor,acetylcholine,"DVM 2a, b",6,-6
8052,11741,100310,IN06B066,intrinsic,gaba,18198,169914,MNwm20,motor,glutamate,DLM c-f,12,-12
8053,11753,21734,IN13A050,intrinsic,gaba,165,18471,MNhl36,motor,glutamate,Sternal anterior rotator,68,-68
8054,11753,21734,IN13A050,intrinsic,gaba,16734,27479,MNhl62,motor,glutamate,hind leg,33,-33
8055,11753,21734,IN13A050,intrinsic,gaba,12159,164741,MNhl36,motor,glutamate,Sternal anterior rotator,29,-29
8056,11757,10533,IN14A002,intrinsic,glutamate,7910,157709,MNhl60,motor,glutamate,hind leg,34,-34
8057,11780,21958,IN16B045,intrinsic,glutamate,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,25,-25
8058,11780,21958,IN16B045,intrinsic,glutamate,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,54,-54
8059,11780,21958,IN16B045,intrinsic,glutamate,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,10,-10
8060,11785,19435,IN16B051,intrinsic,glutamate,6612,10225,MNwm25,motor,glutamate,i1,5,-5
8061,11786,10495,IN12B018,intrinsic,gaba,16922,10347,MNhl41,motor,glutamate,Ti extensor,19,-19
8062,11786,10495,IN12B018,intrinsic,gaba,16520,10462,MNhl41,motor,glutamate,Ti extensor,10,-10
8063,11786,10495,IN12B018,intrinsic,gaba,11506,10782,MNad42,motor,glutamate,abdomen A2,7,-7
8064,11786,10495,IN12B018,intrinsic,gaba,17888,10840,MNad41,motor,glutamate,abdomen A2,19,-19
8065,11786,10495,IN12B018,intrinsic,gaba,12179,10904,MNad41,motor,glutamate,abdomen A2,24,-24
8066,11786,10495,IN12B018,intrinsic,gaba,16497,12529,MNad35,motor,glutamate,abdomen A2,15,-15
8067,11786,10495,IN12B018,intrinsic,gaba,17840,12585,MNhl40,motor,glutamate,Ti flexor,32,-32
8068,11786,10495,IN12B018,intrinsic,gaba,9202,12756,MNad35,motor,glutamate,abdomen A2,25,-25
8069,11786,10495,IN12B018,intrinsic,gaba,1826,12759,MNhl25,motor,glutamate,Acc. ti flexor,6,-6
8070,11786,10495,IN12B018,intrinsic,gaba,620,13069,MNhl22,motor,glutamate,Sternotrochanter,11,-11
8071,11786,10495,IN12B018,intrinsic,gaba,15960,13095,MNhl66,motor,glutamate,hind leg,30,-30
8072,11786,10495,IN12B018,intrinsic,gaba,13750,13144,MNhl65,motor,glutamate,hind leg,9,-9
8073,11786,10495,IN12B018,intrinsic,gaba,20196,14226,MNhl24,motor,acetylcholine,Acc. ti flexor,26,-26
8074,11786,10495,IN12B018,intrinsic,gaba,15518,14461,MNad32,motor,glutamate,abdomen A2,13,-13
8075,11786,10495,IN12B018,intrinsic,gaba,16473,14468,MNhl40,motor,glutamate,Ti flexor,37,-37
8076,11786,10495,IN12B018,intrinsic,gaba,9950,15879,MNhl74,motor,glutamate,hind leg,23,-23
8077,11786,10495,IN12B018,intrinsic,gaba,14284,17100,MNad47,motor,glutamate,abdomen A2,5,-5
8078,11786,10495,IN12B018,intrinsic,gaba,20022,17500,MNad32,motor,glutamate,abdomen A2,17,-17
8079,11786,10495,IN12B018,intrinsic,gaba,3958,18491,MNhl40,motor,glutamate,Ti flexor,7,-7
8080,11786,10495,IN12B018,intrinsic,gaba,15312,19480,MNhl65,motor,glutamate,hind leg,18,-18
8081,11786,10495,IN12B018,intrinsic,gaba,4486,21991,MNhl21,motor,glutamate,Ti flexor,7,-7
8082,11786,10495,IN12B018,intrinsic,gaba,13212,25599,MNhl63,motor,glutamate,hind leg,14,-14
8083,11786,10495,IN12B018,intrinsic,gaba,6295,35407,MNhl70,motor,glutamate,hind leg,11,-11
8084,11786,10495,IN12B018,intrinsic,gaba,4697,102123,MNhl29,motor,glutamate,hind leg,9,-9
8085,11786,10495,IN12B018,intrinsic,gaba,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,19,-19
8086,11786,10495,IN12B018,intrinsic,gaba,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,17,-17
8087,11786,10495,IN12B018,intrinsic,gaba,9492,152642,MNhl08,motor,glutamate,Sternotrochanter,7,-7
8088,11786,10495,IN12B018,intrinsic,gaba,4427,157432,MNhl22,motor,glutamate,Sternotrochanter,7,-7
8089,11786,10495,IN12B018,intrinsic,gaba,6434,176866,MNhl28,motor,glutamate,Acc. ti flexor,58,-58
8090,11794,19465,IN04B060,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,6,6
8091,11794,19465,IN04B060,intrinsic,acetylcholine,12674,12113,MNhl35,motor,glutamate,Fe reductor,30,30
8092,11794,19465,IN04B060,intrinsic,acetylcholine,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,14,14
8093,11794,19465,IN04B060,intrinsic,acetylcholine,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,41,41
8094,11794,19465,IN04B060,intrinsic,acetylcholine,5064,16633,MNhl13,motor,glutamate,Fe reductor,11,11
8095,11803,19891,IN03A037,intrinsic,acetylcholine,16922,10347,MNhl41,motor,glutamate,Ti extensor,36,36
8096,11803,19891,IN03A037,intrinsic,acetylcholine,10125,11813,MNhl02,motor,glutamate,hind leg,7,7
8097,11803,19891,IN03A037,intrinsic,acetylcholine,12134,13075,MNhl39,motor,glutamate,Ti extensor,8,8
8098,11803,19891,IN03A037,intrinsic,acetylcholine,2918,13192,MNhl21,motor,glutamate,Ti flexor,7,7
8099,11803,19891,IN03A037,intrinsic,acetylcholine,9392,14020,MNhl35,motor,glutamate,Fe reductor,32,32
8100,11803,19891,IN03A037,intrinsic,acetylcholine,1797,14168,MNhl17,motor,glutamate,Pleural remotor/abductor,30,30
8101,11803,19891,IN03A037,intrinsic,acetylcholine,18293,18286,MNhl31,motor,glutamate,Pleural remotor/abductor,47,47
8102,11803,19891,IN03A037,intrinsic,acetylcholine,165,18471,MNhl36,motor,glutamate,Sternal anterior rotator,22,22
8103,11803,19891,IN03A037,intrinsic,acetylcholine,10176,21665,MNhl13,motor,glutamate,Fe reductor,13,13
8104,11803,19891,IN03A037,intrinsic,acetylcholine,16734,27479,MNhl62,motor,glutamate,hind leg,15,15
8105,11803,19891,IN03A037,intrinsic,acetylcholine,12159,164741,MNhl36,motor,glutamate,Sternal anterior rotator,11,11
8106,11809,159900,IN06A097,intrinsic,glutamate,7310,10055,MNwm18,motor,glutamate,b3,40,-40
8107,11809,159900,IN06A097,intrinsic,glutamate,14349,10571,MNhm42,motor,glutamate,haltere,39,-39
8108,11809,159900,IN06A097,intrinsic,glutamate,13025,17216,MNhm43,motor,glutamate,haltere,44,-44
8109,11817,17922,IN17A098,intrinsic,acetylcholine,18117,10067,MNwm18,motor,glutamate,b3,6,6
8110,11817,17922,IN17A098,intrinsic,acetylcholine,21239,10129,MNwm27,motor,glutamate,iii1,6,6
8111,11817,17922,IN17A098,intrinsic,acetylcholine,1180,10204,MNwm29,motor,glutamate,ps1,69,69
8112,11817,17922,IN17A098,intrinsic,acetylcholine,6612,10225,MNwm25,motor,glutamate,i1,73,73
8113,11817,17922,IN17A098,intrinsic,acetylcholine,15987,10766,MNwm32,motor,glutamate,tp2,54,54
8114,11817,17922,IN17A098,intrinsic,acetylcholine,19815,10958,MNwm29,motor,gaba,ps1,30,30
8115,11817,17922,IN17A098,intrinsic,acetylcholine,21191,46457,MNwm36,motor,glutamate,wing,10,10
8116,11817,17922,IN17A098,intrinsic,acetylcholine,3706,38723486729,MNwm21,motor,unknown,DVM 1a-c,5,5
8117,11826,15399,IN13A030,intrinsic,gaba,9629,10866,MNhl37,motor,glutamate,Tr extensor,20,-20
8118,11826,15399,IN13A030,intrinsic,gaba,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,19,-19
8119,11826,15399,IN13A030,intrinsic,gaba,17985,11274,MNhl02,motor,glutamate,hind leg,29,-29
8120,11826,15399,IN13A030,intrinsic,gaba,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,25,-25
8121,11826,15399,IN13A030,intrinsic,gaba,12674,12113,MNhl35,motor,glutamate,Fe reductor,9,-9
8122,11826,15399,IN13A030,intrinsic,gaba,620,13069,MNhl22,motor,glutamate,Sternotrochanter,8,-8
8123,11826,15399,IN13A030,intrinsic,gaba,22697,13434,MNhl18,motor,glutamate,Tergotr.,18,-18
8124,11826,15399,IN13A030,intrinsic,gaba,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,7,-7
8125,11826,15399,IN13A030,intrinsic,gaba,2319,15735,MNhl01,motor,glutamate,hind leg,10,-10
8126,11826,15399,IN13A030,intrinsic,gaba,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,42,-42
8127,11826,15399,IN13A030,intrinsic,gaba,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,41,-41
8128,11826,15399,IN13A030,intrinsic,gaba,4176,165340,MNhl09,motor,glutamate,Tr extensor,30,-30
8129,11845,24795,IN03A082,intrinsic,acetylcholine,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,42,42
8130,11845,24795,IN03A082,intrinsic,acetylcholine,1527,14649,MNhl29,motor,glutamate,hind leg,10,10
8131,11845,24795,IN03A082,intrinsic,acetylcholine,1739,20667,MNhl16,motor,glutamate,Sternal adductor,7,7
8132,11846,15459,IN20A.22A006,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,17,17
8133,11846,15459,IN20A.22A006,intrinsic,acetylcholine,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,20,20
8134,11846,15459,IN20A.22A006,intrinsic,acetylcholine,2759,12504,MNhl67,motor,glutamate,hind leg,7,7
8135,11846,15459,IN20A.22A006,intrinsic,acetylcholine,7610,16903,MNhl14,motor,glutamate,Acc. tr flexor,20,20
8136,11846,15459,IN20A.22A006,intrinsic,acetylcholine,643,22465,MNhl12,motor,glutamate,Tr flexor,23,23
8137,11846,15459,IN20A.22A006,intrinsic,acetylcholine,19833,96565,MNhl05,motor,glutamate,Tr flexor,12,12
8138,11867,13654,IN13A030,intrinsic,gaba,10125,11813,MNhl02,motor,glutamate,hind leg,51,-51
8139,11867,13654,IN13A030,intrinsic,gaba,9392,14020,MNhl35,motor,glutamate,Fe reductor,6,-6
8140,11867,13654,IN13A030,intrinsic,gaba,1797,14168,MNhl17,motor,glutamate,Pleural remotor/abductor,10,-10
8141,11867,13654,IN13A030,intrinsic,gaba,9492,152642,MNhl08,motor,glutamate,Sternotrochanter,25,-25
8142,11867,13654,IN13A030,intrinsic,gaba,23213,157503,MNhl08,motor,glutamate,Sternotrochanter,9,-9
8143,11867,13654,IN13A030,intrinsic,gaba,6007,159762,MNhl18,motor,glutamate,Tergotr.,24,-24
8144,11867,13654,IN13A030,intrinsic,gaba,14115,162912,MNhl37,motor,glutamate,Tr extensor,6,-6
8145,11887,43191,IN20A.22A088,intrinsic,acetylcholine,1797,14168,MNhl17,motor,glutamate,Pleural remotor/abductor,18,18
8146,11898,11325,IN21A010,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,129,129
8147,11898,11325,IN21A010,intrinsic,acetylcholine,19443,10811,MNhl38,motor,glutamate,ltm1-tibia,28,28
8148,11898,11325,IN21A010,intrinsic,acetylcholine,3879,10968,MNhl68,motor,glutamate,hind leg,10,10
8149,11898,11325,IN21A010,intrinsic,acetylcholine,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,124,124
8150,11898,11325,IN21A010,intrinsic,acetylcholine,12416,12758,MNhl26,motor,glutamate,Acc. ti flexor,15,15
8151,11898,11325,IN21A010,intrinsic,acetylcholine,7954,13006,MNhl39,motor,glutamate,Ti extensor,14,14
8152,11898,11325,IN21A010,intrinsic,acetylcholine,13750,13144,MNhl65,motor,glutamate,hind leg,53,53
8153,11898,11325,IN21A010,intrinsic,acetylcholine,734,13241,MNhl19,motor,glutamate,ltm1-tibia,8,8
8154,11898,11325,IN21A010,intrinsic,acetylcholine,1527,14649,MNhl29,motor,glutamate,hind leg,42,42
8155,11898,11325,IN21A010,intrinsic,acetylcholine,5345,14773,MNhl15,motor,glutamate,ltm2-femur,12,12
8156,11898,11325,IN21A010,intrinsic,acetylcholine,12896,16356,MNhl15,motor,glutamate,ltm2-femur,20,20
8157,11898,11325,IN21A010,intrinsic,acetylcholine,7610,16903,MNhl14,motor,glutamate,Acc. tr flexor,220,220
8158,11898,11325,IN21A010,intrinsic,acetylcholine,4517,17693,MNhl14,motor,glutamate,Acc. tr flexor,144,144
8159,11898,11325,IN21A010,intrinsic,acetylcholine,11531,17947,MNhl34,motor,glutamate,Sternal posterior rotator,66,66
8160,11898,11325,IN21A010,intrinsic,acetylcholine,4070,19613,MNhl14,motor,glutamate,Acc. tr flexor,15,15
8161,11898,11325,IN21A010,intrinsic,acetylcholine,643,22465,MNhl12,motor,glutamate,Tr flexor,193,193
8162,11898,11325,IN21A010,intrinsic,acetylcholine,17250,26883,MNhl12,motor,glutamate,Tr flexor,112,112
8163,11898,11325,IN21A010,intrinsic,acetylcholine,14396,28997,MNhl12,motor,glutamate,Tr flexor,105,105
8164,11898,11325,IN21A010,intrinsic,acetylcholine,5719,40443,MNhl07,motor,glutamate,Tr flexor,37,37
8165,11898,11325,IN21A010,intrinsic,acetylcholine,10997,41439,MNhl07,motor,glutamate,Tr flexor,31,31
8166,11898,11325,IN21A010,intrinsic,acetylcholine,19833,96565,MNhl05,motor,glutamate,Tr flexor,180,180
8167,11898,11325,IN21A010,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,6,6
8168,11898,11325,IN21A010,intrinsic,acetylcholine,2388,154133,MNhl06,motor,glutamate,Sternal posterior rotator,58,58
8169,11901,22818,IN18B046,intrinsic,acetylcholine,16922,10347,MNhl41,motor,glutamate,Ti extensor,7,7
8170,11901,22818,IN18B046,intrinsic,acetylcholine,1863,10460,MNad42,motor,acetylcholine,abdomen A2,5,5
8171,11901,22818,IN18B046,intrinsic,acetylcholine,11506,10782,MNad42,motor,glutamate,abdomen A2,5,5
8172,11901,22818,IN18B046,intrinsic,acetylcholine,21382,10787,MNad34,motor,glutamate,abdomen A1,7,7
8173,11901,22818,IN18B046,intrinsic,acetylcholine,9392,14020,MNhl35,motor,glutamate,Fe reductor,8,8
8174,11901,22818,IN18B046,intrinsic,acetylcholine,836,101909,MNml82,motor,glutamate,middle leg,27,27
8175,11903,20557,IN21A047,intrinsic,glutamate,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,6,-6
8176,11909,29789,IN19B105,intrinsic,acetylcholine,7310,10055,MNwm18,motor,glutamate,b3,17,17
8177,11909,29789,IN19B105,intrinsic,acetylcholine,7329,10115,MNwm25,motor,glutamate,i1,69,69
8178,11909,29789,IN19B105,intrinsic,acetylcholine,14349,10571,MNhm42,motor,glutamate,haltere,11,11
8179,11909,29789,IN19B105,intrinsic,acetylcholine,17815,14390,MNwm26,motor,glutamate,i2,15,15
8180,11909,29789,IN19B105,intrinsic,acetylcholine,13025,17216,MNhm43,motor,glutamate,haltere,7,7
8181,11948,16715,IN13B032,intrinsic,gaba,10176,21665,MNhl13,motor,glutamate,Fe reductor,5,-5
8182,11950,159247,IN07B103,intrinsic,acetylcholine,9467,10178,MNwm36,motor,glutamate,wing,46,46
8183,11950,159247,IN07B103,intrinsic,acetylcholine,16523,10200,MNwm24,motor,glutamate,hg4,40,40
8184,11950,159247,IN07B103,intrinsic,acetylcholine,2382,11991,MNwm35,motor,glutamate,wing,5,5
8185,11955,14058,IN13B064,intrinsic,gaba,16520,10462,MNhl41,motor,glutamate,Ti extensor,9,-9
8186,11955,14058,IN13B064,intrinsic,gaba,9629,10866,MNhl37,motor,glutamate,Tr extensor,28,-28
8187,11955,14058,IN13B064,intrinsic,gaba,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,7,-7
8188,11955,14058,IN13B064,intrinsic,gaba,17985,11274,MNhl02,motor,glutamate,hind leg,9,-9
8189,11955,14058,IN13B064,intrinsic,gaba,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,6,-6
8190,11955,14058,IN13B064,intrinsic,gaba,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,5,-5
